dup ema st
2,1.7,26.195
2,1.7,34.0535
2,1.7,44.2696
2,1.7,57.5504
1,1.6,57.5504
1,1.5,53.5504
1,1.4,49.5504
1,1.3,45.5504
1,1.3,41.5504
2,1.4,37.5504
1,1.3,33.5504
1,1.3,29.5504
1,1.3,25.5504
1,1.3,21.5504
1,1.3,17.5504
1,1.3,15
1,1.3,15
1,1.3,15
3,1.5,15
2,1.6,19.5
1,1.5,15.5
1,1.4,15
1,1.3,15
3,1.5,15
1,1.4,15
1,1.3,15
3,1.5,15
